time (sec), velocity, LPWM, RPWM, position, reading
18.8384, 0.75, 0, 223, -0.0369094, 941
18.8584, 0.75, 0, 223, -0.0369094, 941
18.8784, 0.75, 0, 223, -0.0369094, 941
18.8984, 0.75, 0, 223, -0.0373062, 942
18.9184, 0.75, 0, 223, -0.0377031, 943
18.9384, 0.5, 0, 191, -0.0381, 944
18.9584, 0.5, 0, 191, -0.0384969, 945
18.9784, 0.5, 0, 191, -0.0392906, 947
18.9984, 0.5, 0, 191, -0.0396875, 948
19.0183, 0.5, 0, 191, -0.0396875, 948
19.0384, 0.5, 0, 191, -0.0400844, 949
19.0584, 0.5, 0, 191, -0.0400844, 949
19.0784, 0.5, 0, 191, -0.0404812, 950
19.0984, 0.5, 0, 191, -0.0404812, 950
19.1184, 0.5, 0, 191, -0.0404812, 950
19.1385, 0.5, 0, 191, -0.0404812, 950
19.1584, 0.5, 0, 191, -0.0404812, 950
19.1783, 0.5, 0, 191, -0.0408781, 951
19.1983, 0.5, 0, 191, -0.0408781, 951
19.2184, 0.5, 0, 191, -0.041275, 952
19.2384, 0.5, 0, 191, -0.0416719, 953
19.2584, 0.5, 0, 191, -0.0416719, 953
19.2784, 0.5, 0, 191, -0.0420688, 954
19.2984, 0.5, 0, 191, -0.0424656, 955
19.3184, 0.5, 0, 191, -0.0424656, 955
19.3384, 0.5, 0, 191, -0.0424656, 955
19.3584, 0.5, 0, 191, -0.0424656, 955
19.3783, 0.5, 0, 191, -0.0424656, 955
19.3984, 0.5, 0, 191, -0.0424656, 955
19.4184, 0.5, 0, 191, -0.0424656, 955
19.4384, 0.25, 0, 159, -0.0424656, 955
19.4585, 0.25, 0, 159, -0.0424656, 955
19.4784, 0.25, 0, 159, -0.0424656, 955
19.4984, 0.25, 0, 159, -0.0424656, 955
19.5184, 0.25, 0, 159, -0.0428625, 956
19.5384, 0.25, 0, 159, -0.0428625, 956
19.5584, 0.25, 0, 159, -0.0432594, 957
19.5784, 0.25, 0, 159, -0.0436563, 958
19.5983, 0.25, 0, 159, -0.0440531, 959
19.6184, 0.25, 0, 159, -0.04445, 960
19.6384, 0.25, 0, 159, -0.0448469, 961
19.6583, 0.25, 0, 159, -0.0452437, 962
19.6784, 0.25, 0, 159, -0.0452437, 962
19.6984, 0.25, 0, 159, -0.0452437, 962
19.7184, 0.25, 0, 159, -0.0452437, 962
19.7384, 0.25, 0, 159, -0.0452437, 962
19.7584, 0.25, 0, 159, -0.0452437, 962
19.7785, 0.25, 0, 159, -0.0456406, 963
19.7984, 0.25, 0, 159, -0.0456406, 963
19.8184, 0.25, 0, 159, -0.0456406, 963
19.8384, 0.25, 0, 159, -0.0456406, 963
19.8584, 0.25, 0, 159, -0.0456406, 963
19.8784, 0.25, 0, 159, -0.0456406, 963
19.8983, 0.25, 0, 159, -0.0456406, 963
19.9183, 0.25, 0, 159, -0.0456406, 963
19.9384, 0.25, 0, 159, -0.0456406, 963
19.9584, 0.125, 0, 143, -0.0460375, 964
19.9784, 0.125, 0, 143, -0.0460375, 964
19.9985, 0.125, 0, 143, -0.0460375, 964
20.0183, 0.125, 0, 143, -0.0460375, 964
20.0385, 0.125, 0, 143, -0.0460375, 964
20.0584, 0.125, 0, 143, -0.0464344, 965
20.0784, 0.125, 0, 143, -0.0464344, 965
20.0983, 0.125, 0, 143, -0.0464344, 965
20.1184, 0.125, 0, 143, -0.0464344, 965
20.1384, 0.125, 0, 143, -0.0464344, 965
20.1584, 0.125, 0, 143, -0.0464344, 965
20.1784, 0.125, 0, 143, -0.0464344, 965
20.1984, 0.125, 0, 143, -0.0464344, 965
20.2184, 0.125, 0, 143, -0.0464344, 965
20.2384, 0.125, 0, 143, -0.0464344, 965
20.2583, 0.125, 0, 143, -0.0464344, 965
20.2784, 0.125, 0, 143, -0.0464344, 965
20.2984, 0.125, 0, 143, -0.0464344, 965
20.3184, 0.125, 0, 143, -0.0464344, 965
20.3384, 0.125, 0, 143, -0.0464344, 965
20.3584, 0.125, 0, 143, -0.0464344, 965
20.3784, 0.125, 0, 143, -0.0464344, 965
20.3984, 0.125, 0, 143, -0.0464344, 965
20.4184, 0.125, 0, 143, -0.0464344, 965
20.4384, 0.125, 0, 143, -0.0464344, 965
20.4584, 0.125, 0, 143, -0.0464344, 965
20.4783, 0, 0, 0, -0.0464344, 965
20.4984, 0, 0, 0, -0.0464344, 965
20.5184, 0, 0, 0, -0.0464344, 965
20.5384, 0, 0, 0, -0.0464344, 965
20.5584, 0, 0, 0, -0.0464344, 965
20.5784, 0, 0, 0, -0.0464344, 965
20.5984, 0, 0, 0, -0.0464344, 965
20.6184, 0, 0, 0, -0.0464344, 965
20.6385, 0, 0, 0, -0.0464344, 965
20.6584, 0, 0, 0, -0.0464344, 965
20.6784, 0, 0, 0, -0.0468312, 966
20.6983, 0, 0, 0, -0.0468312, 966
20.7184, 0, 0, 0, -0.0472281, 967
20.7383, 0, 0, 0, -0.0472281, 967
20.7584, 0, 0, 0, -0.047625, 968
20.7784, 0, 0, 0, -0.047625, 968
20.7984, 0, 0, 0, -0.0480219, 969
20.8184, 0, 0, 0, -0.0480219, 969
20.8383, 0, 0, 0, -0.0480219, 969
20.8584, 0, 0, 0, -0.0480219, 969
20.8784, 0, 0, 0, -0.0480219, 969
20.8984, 0, 0, 0, -0.0480219, 969
20.9184, 0, 0, 0, -0.0480219, 969
20.9384, 0, 0, 0, -0.0480219, 969
20.9584, 0, 0, 0, -0.0480219, 969
20.9784, 0, 0, 0, -0.0480219, 969
20.9984, 0, 0, 0, -0.0480219, 969
21.0184, 0, 0, 0, -0.0480219, 969
21.0384, 0, 0, 0, -0.0480219, 969
21.0584, 0, 0, 0, -0.0480219, 969
21.0784, 0, 0, 0, -0.0480219, 969
21.0984, 0, 0, 0, -0.0480219, 969
21.1184, 0, 0, 0, -0.0480219, 969
21.1384, 0, 0, 0, -0.0480219, 969
21.1584, 0, 0, 0, -0.0480219, 969
21.1784, 0, 0, 0, -0.0480219, 969
21.1984, 0, 0, 0, -0.0480219, 969
21.2184, 0, 0, 0, -0.0480219, 969
21.2383, 0, 0, 0, -0.0480219, 969
21.2583, 0, 0, 0, -0.0480219, 969
21.2785, 0, 0, 0, -0.0480219, 969
21.2984, 0, 0, 0, -0.0480219, 969
21.3183, 0, 0, 0, -0.0480219, 969
21.3383, 0, 0, 0, -0.0480219, 969
21.3584, 0, 0, 0, -0.0480219, 969
21.3783, 0, 0, 0, -0.0480219, 969
21.3984, 0, 0, 0, -0.0480219, 969
21.4184, 0, 0, 0, -0.0480219, 969
21.4383, 0, 0, 0, -0.0480219, 969
21.4584, 0, 0, 0, -0.0480219, 969
21.4783, 1, 0, 255, -0.0480219, 969
21.4983, 1, 0, 255, -0.0480219, 969
21.5184, 1, 0, 255, -0.0480219, 969
21.5384, 1, 0, 255, -0.0480219, 969
21.5584, 1, 0, 255, -0.0480219, 969
21.5784, 1, 0, 255, -0.0480219, 969
21.5983, 1, 0, 255, -0.0480219, 969
21.6183, 1, 0, 255, -0.0480219, 969
21.6385, 1, 0, 255, -0.0480219, 969
21.6584, 1, 0, 255, -0.0480219, 969
21.6784, 1, 255, 0, -0.0480219, 969
21.6984, 1, 255, 0, -0.0480219, 969
21.7184, 1, 255, 0, -0.0480219, 969
21.7384, 1, 255, 0, -0.0480219, 969
21.7584, 1, 255, 0, -0.0480219, 969
21.891, 1, 255, 0, -0.0480219, 969
21.9111, 1, 255, 0, -0.0480219, 969
21.9311, 1, 255, 0, -0.0480219, 969
21.9511, 1, 255, 0, -0.0480219, 969
21.9711, 1, 255, 0, -0.0480219, 969
21.9911, 1, 255, 0, -0.0480219, 969
22.0111, 1, 255, 0, -0.0480219, 969
22.0311, 1, 255, 0, -0.0480219, 969
22.0511, 1, 255, 0, -0.0480219, 969
22.0711, 1, 255, 0, -0.0480219, 969
22.0911, 1, 255, 0, -0.0480219, 969
22.1111, 1, 255, 0, -0.0480219, 969
22.1311, 1, 255, 0, -0.0480219, 969
22.1512, 1, 255, 0, -0.0480219, 969
22.1711, 1, 255, 0, -0.0480219, 969
22.1911, 1, 255, 0, -0.0480219, 969
22.2111, 1, 255, 0, -0.0480219, 969
22.2311, 1, 255, 0, -0.0480219, 969
22.2511, 1, 255, 0, -0.0480219, 969
22.2711, 1, 255, 0, -0.0480219, 969
22.2911, 1, 255, 0, -0.0480219, 969
22.3111, 1, 255, 0, -0.0480219, 969
22.3311, 1, 255, 0, -0.0480219, 969
22.3511, 1, 255, 0, -0.0472281, 967
22.3711, 1, 255, 0, -0.0464344, 965
22.3911, 1, 255, 0, -0.0456406, 963
22.4111, 1, 255, 0, -0.0448469, 961
22.4311, 1, 255, 0, -0.0440531, 959
22.4511, 1, 255, 0, -0.0432594, 957
22.4711, 1, 255, 0, -0.0432594, 957
22.4911, 1, 255, 0, -0.0424656, 955
22.5111, 1, 255, 0, -0.041275, 952
22.5311, 1, 255, 0, -0.041275, 952
22.5511, 1, 255, 0, -0.041275, 952
22.5711, 1, 255, 0, -0.0408781, 951
22.5911, 1, 255, 0, -0.0404812, 950
22.6111, 1, 255, 0, -0.0400844, 949
22.6311, 1, 255, 0, -0.0396875, 948
22.6511, 1, 255, 0, -0.0396875, 948
22.6711, 1, 255, 0, -0.0392906, 947
22.6911, 0.5, 191, 0, -0.0392906, 947
22.7111, 0.5, 191, 0, -0.0388937, 946
22.7311, 0.5, 191, 0, -0.0392906, 947
22.7511, 0.5, 191, 0, -0.0392906, 947
22.7711, 0.5, 191, 0, -0.0392906, 947
22.7912, 0.5, 191, 0, -0.0392906, 947
22.8111, 0.5, 191, 0, -0.0388937, 946
22.8311, 0.5, 191, 0, -0.0384969, 945
22.8511, 0.5, 191, 0, -0.0381, 944
22.8711, 0.5, 191, 0, -0.0377031, 943
22.8911, 0.5, 191, 0, -0.0373062, 942
22.9111, 0.5, 191, 0, -0.0369094, 941
22.9311, 0.5, 191, 0, -0.0365125, 940
22.9511, 0.5, 191, 0, -0.0357188, 938
22.9711, 0.5, 191, 0, -0.0357188, 938
22.9911, 0.5, 191, 0, -0.0357188, 938
23.0111, 0.5, 191, 0, -0.0353219, 937
23.0311, 0.5, 191, 0, -0.0353219, 937
23.0511, 0.5, 191, 0, -0.0353219, 937
23.0711, 0.5, 191, 0, -0.034925, 936
23.0911, 0.5, 191, 0, -0.0345281, 935
23.1111, 0.5, 191, 0, -0.0345281, 935
23.1311, 0.5, 191, 0, -0.0341313, 934
23.1511, 0.5, 191, 0, -0.0337344, 933
23.1711, 0.5, 191, 0, -0.0333375, 932
23.1911, 0.5, 191, 0, -0.0333375, 932
23.2111, 0.5, 191, 0, -0.0329406, 931
23.2311, 0.5, 191, 0, -0.0325437, 930
23.2511, 0.5, 191, 0, -0.0325437, 930
23.2711, 0.5, 191, 0, -0.0321469, 929
23.2911, 0.5, 191, 0, -0.03175, 928
23.3111, 0.5, 191, 0, -0.0313531, 927
23.3312, 0.5, 191, 0, -0.0313531, 927
23.3511, 0.5, 191, 0, -0.0309562, 926
23.3711, 0.5, 191, 0, -0.0305594, 925
23.3911, 0.5, 191, 0, -0.0301625, 924
23.4111, 0.5, 191, 0, -0.0297656, 923
23.4311, 0.5, 191, 0, -0.0297656, 923
23.4511, 0.5, 191, 0, -0.0293687, 922
23.4711, 0.5, 191, 0, -0.0293687, 922
23.4911, 0.5, 191, 0, -0.0293687, 922
23.5111, 0.5, 191, 0, -0.0293687, 922
23.5311, 0.5, 191, 0, -0.0293687, 922
23.5511, 0.5, 191, 0, -0.0293687, 922
23.5711, 0.5, 191, 0, -0.0289719, 921
23.5911, 0.5, 191, 0, -0.028575, 920
23.6111, 0.5, 191, 0, -0.0281781, 919
23.6311, 0.5, 191, 0, -0.0281781, 919
23.6511, 0.5, 191, 0, -0.0277813, 918
23.6711, 0.5, 191, 0, -0.0269875, 916
23.6911, 0.5, 0, 191, -0.0265906, 915
23.7111, 0.5, 0, 191, -0.0261937, 914
23.7311, 0.5, 0, 191, -0.0257969, 913
23.7511, 0.5, 0, 191, -0.0254, 912
23.7711, 0.5, 0, 191, -0.0254, 912
23.7911, 0.5, 0, 191, -0.0254, 912
23.8112, 0.5, 0, 191, -0.0254, 912
23.8311, 0.5, 0, 191, -0.0250031, 911
23.8511, 0.5, 0, 191, -0.0250031, 911
23.8711, 0.5, 0, 191, -0.0246062, 910
23.8912, 0.5, 0, 191, -0.0246062, 910
23.9111, 0.5, 0, 191, -0.0246062, 910
23.9311, 0.5, 0, 191, -0.0246062, 910
23.9511, 0, 0, 0, -0.0242094, 909
23.9711, 0, 0, 0, -0.0242094, 909
23.9911, 0, 0, 0, -0.0242094, 909
24.0111, 0, 0, 0, -0.0242094, 909
24.0311, 0, 0, 0, -0.0242094, 909
24.0511, 0, 0, 0, -0.0242094, 909
24.0711, 0, 0, 0, -0.0242094, 909
24.0911, 0, 0, 0, -0.0242094, 909
24.1111, 0, 0, 0, -0.0242094, 909
24.1311, 0, 0, 0, -0.0246062, 910
24.1511, 0, 0, 0, -0.0246062, 910
24.1711, 0, 0, 0, -0.0246062, 910
24.1911, 0, 0, 0, -0.0246062, 910
24.2111, 1, 255, 0, -0.0246062, 910
24.2311, 1, 255, 0, -0.0246062, 910
24.2511, 1, 255, 0, -0.0246062, 910
24.2711, 1, 255, 0, -0.0246062, 910
24.2911, 1, 255, 0, -0.0246062, 910
24.3111, 1, 255, 0, -0.0246062, 910
24.3311, 1, 255, 0, -0.0246062, 910
24.3511, 1, 255, 0, -0.0246062, 910
24.3711, 1, 255, 0, -0.0246062, 910
24.3911, 1, 255, 0, -0.0246062, 910
24.4111, 1, 255, 0, -0.0246062, 910
24.4311, 1, 255, 0, -0.0246062, 910
24.4511, 1, 255, 0, -0.0246062, 910
24.4711, 1, 0, 255, -0.0246062, 910
24.4911, 1, 0, 255, -0.0246062, 910
24.5111, 1, 0, 255, -0.0246062, 910
24.5311, 1, 0, 255, -0.0246062, 910
24.5511, 1, 0, 255, -0.0246062, 910
24.5711, 1, 0, 255, -0.0246062, 910
24.5911, 1, 0, 255, -0.0246062, 910
24.6111, 1, 0, 255, -0.0246062, 910
24.6311, 1, 0, 255, -0.0246062, 910
24.6511, 1, 0, 255, -0.0246062, 910
24.6711, 1, 0, 255, -0.0246062, 910
24.6911, 1, 0, 255, -0.0246062, 910
24.7111, 1, 0, 255, -0.0246062, 910
24.7311, 1, 0, 255, -0.0246062, 910
24.7511, 1, 0, 255, -0.0246062, 910
24.7711, 1, 0, 255, -0.0246062, 910
24.7911, 1, 0, 255, -0.0246062, 910
24.8111, 1, 0, 255, -0.0246062, 910
24.8311, 1, 0, 255, -0.0250031, 911
24.8511, 1, 0, 255, -0.0254, 912
24.8711, 1, 0, 255, -0.0257969, 913
24.8912, 1, 0, 255, -0.0261937, 914
24.9111, 1, 0, 255, -0.0265906, 915
24.9311, 1, 0, 255, -0.0269875, 916
24.9511, 1, 0, 255, -0.0277813, 918
24.9711, 1, 0, 255, -0.0281781, 919
24.9911, 1, 0, 255, -0.0281781, 919
25.0111, 1, 0, 255, -0.028575, 920
25.0311, 1, 0, 255, -0.028575, 920
25.0511, 1, 0, 255, -0.028575, 920
25.0711, 1, 0, 255, -0.0289719, 921
25.0911, 1, 0, 255, -0.0289719, 921
25.1111, 1, 0, 255, -0.0289719, 921
25.1311, 1, 0, 255, -0.0289719, 921
25.1511, 1, 0, 255, -0.0293687, 922
25.1711, 1, 0, 255, -0.0297656, 923
25.1911, 1, 0, 255, -0.0301625, 924
25.2111, 1, 0, 255, -0.0305594, 925
25.2311, 1, 0, 255, -0.0313531, 927
25.2511, 1, 0, 255, -0.03175, 928
25.2711, 1, 0, 255, -0.0321469, 929
25.2911, 1, 0, 255, -0.0325437, 930
25.3111, 1, 0, 255, -0.0329406, 931
25.3311, 1, 0, 255, -0.0329406, 931
25.3511, 1, 0, 255, -0.0329406, 931
25.3711, 1, 0, 255, -0.0329406, 931
25.3911, 1, 0, 255, -0.0333375, 932
25.4111, 1, 0, 255, -0.0337344, 933
25.4311, 1, 0, 255, -0.0341313, 934
25.4511, 1, 0, 255, -0.0341313, 934
25.4711, 1, 0, 255, -0.0345281, 935
25.4911, 0.5, 191, 0, -0.034925, 936
25.5111, 0.5, 191, 0, -0.0353219, 937
25.5311, 0.5, 191, 0, -0.0353219, 937
25.5511, 0.5, 191, 0, -0.0353219, 937
25.5711, 0.5, 191, 0, -0.0353219, 937
25.5911, 0.5, 191, 0, -0.0357188, 938
25.6111, 0.5, 191, 0, -0.0361156, 939
25.6311, 0.5, 191, 0, -0.0361156, 939
25.6511, 0.5, 191, 0, -0.0365125, 940
25.6711, 0.5, 191, 0, -0.0365125, 940
25.6911, 0.5, 191, 0, -0.0369094, 941
25.7111, 0.5, 191, 0, -0.0373062, 942
25.7311, 0.5, 191, 0, -0.0377031, 943
25.7511, 0.25, 159, 0, -0.0377031, 943
25.7711, 0.25, 159, 0, -0.0377031, 943
25.7911, 0.25, 159, 0, -0.0377031, 943
25.8111, 0.25, 159, 0, -0.0377031, 943
25.8311, 0.25, 159, 0, -0.0377031, 943
25.8511, 0.25, 159, 0, -0.0377031, 943
25.8711, 0.25, 159, 0, -0.0377031, 943
25.8911, 0.25, 159, 0, -0.0377031, 943
25.9111, 0.25, 159, 0, -0.0377031, 943
25.9311, 0.25, 159, 0, -0.0377031, 943
25.9511, 0.25, 159, 0, -0.0377031, 943
25.9711, 0.25, 159, 0, -0.0377031, 943
25.9911, 0.25, 159, 0, -0.0377031, 943
26.0111, 0.25, 159, 0, -0.0377031, 943
26.0311, 0.25, 159, 0, -0.0377031, 943
26.0511, 0.25, 159, 0, -0.0377031, 943
26.0711, 0.25, 159, 0, -0.0377031, 943
26.0911, 0.25, 159, 0, -0.0377031, 943
26.1111, 0.25, 159, 0, -0.0377031, 943
26.1311, 0.25, 159, 0, -0.0377031, 943
26.1511, 0.25, 159, 0, -0.0377031, 943
26.1711, 0.25, 159, 0, -0.0377031, 943
26.1911, 0.25, 159, 0, -0.0377031, 943
26.2111, 0.25, 159, 0, -0.0377031, 943
26.2311, 0.25, 159, 0, -0.0377031, 943
26.2511, 0.25, 159, 0, -0.0377031, 943
26.2711, 0.25, 159, 0, -0.0377031, 943
26.2911, 0.25, 159, 0, -0.0377031, 943
26.3111, 0.25, 159, 0, -0.0377031, 943
26.3311, 0.25, 159, 0, -0.0377031, 943
26.3511, 0.25, 159, 0, -0.0377031, 943
26.3711, 0.25, 159, 0, -0.0377031, 943
26.3911, 0.25, 159, 0, -0.0365125, 940
26.4111, 0.25, 159, 0, -0.0357188, 938
26.4311, 0.25, 159, 0, -0.0345281, 935
26.4511, 0.25, 159, 0, -0.0337344, 933
26.4712, 0.25, 159, 0, -0.0325437, 930
26.4911, 0.25, 159, 0, -0.0325437, 930
26.5111, 0.25, 159, 0, -0.0313531, 927
26.5311, 0.25, 159, 0, -0.0305594, 925
26.5511, 0.25, 0, 159, -0.0293687, 922
26.5711, 0.25, 0, 159, -0.0293687, 922
26.5911, 0.25, 0, 159, -0.0289719, 921
26.6111, 0.25, 0, 159, -0.028575, 920
26.6311, 0.25, 0, 159, -0.028575, 920
26.6511, 0.25, 0, 159, -0.0281781, 919
26.6711, 0.25, 0, 159, -0.0277813, 918
26.6911, 0.25, 0, 159, -0.0277813, 918
26.7111, 0.25, 0, 159, -0.0273844, 917
26.7311, 0.25, 0, 159, -0.0269875, 916
26.7511, 0.25, 159, 0, -0.0273844, 917
26.7711, 0.25, 159, 0, -0.0273844, 917
26.9037, 0.25, 159, 0, -0.0273844, 917
26.9238, 0.25, 159, 0, -0.0273844, 917
26.9438, 0.25, 159, 0, -0.0273844, 917
26.9638, 0.25, 159, 0, -0.0273844, 917
26.9839, 0.25, 159, 0, -0.0273844, 917
27.0038, 0.25, 159, 0, -0.0273844, 917
27.0238, 0.25, 159, 0, -0.0273844, 917
27.0438, 0.25, 159, 0, -0.0273844, 917
27.0638, 0.25, 159, 0, -0.0273844, 917
27.0838, 0.25, 159, 0, -0.0273844, 917
27.1038, 0.25, 159, 0, -0.0269875, 916
27.1238, 0.25, 159, 0, -0.0265906, 915
27.1438, 0.25, 159, 0, -0.0261937, 914
27.1638, 0.25, 159, 0, -0.0257969, 913
27.1838, 0.25, 159, 0, -0.0254, 912
27.2038, 0.25, 159, 0, -0.0250031, 911
27.2238, 0.25, 159, 0, -0.0246062, 910
27.2438, 0.25, 159, 0, -0.0246062, 910
27.2638, 0.25, 159, 0, -0.0238125, 908
27.2838, 0.25, 159, 0, -0.0238125, 908
27.3038, 0.25, 159, 0, -0.0238125, 908
27.3238, 0.25, 159, 0, -0.0234156, 907
27.3438, 0.25, 159, 0, -0.0230187, 906
27.3638, 0.25, 159, 0, -0.0230187, 906
27.3838, 0.25, 159, 0, -0.0226219, 905
27.4038, 0.25, 159, 0, -0.0226219, 905
27.4238, 0.25, 159, 0, -0.022225, 904
27.4438, 0.25, 159, 0, -0.0218281, 903
27.4638, 0.25, 159, 0, -0.0214312, 902
27.4838, 0.25, 159, 0, -0.0214312, 902
27.5039, 0.25, 159, 0, -0.0210344, 901
27.5238, 0.25, 159, 0, -0.0210344, 901
27.5438, 0.25, 159, 0, -0.0210344, 901
27.5638, 0.25, 159, 0, -0.0210344, 901
27.5839, 0.25, 159, 0, -0.0210344, 901
27.6038, 0.25, 159, 0, -0.0210344, 901
27.6239, 0.25, 159, 0, -0.0206375, 900
27.6438, 0.25, 159, 0, -0.0202406, 899
27.6639, 0.25, 159, 0, -0.0198438, 898
27.6838, 0.25, 159, 0, -0.0194469, 897
27.7038, 0.25, 159, 0, -0.01905, 896
27.7238, 0.25, 159, 0, -0.0186531, 895
27.7438, 0.25, 159, 0, -0.0182563, 894
27.7638, 0, 0, 0, -0.0178594, 893
27.7838, 0, 0, 0, -0.0178594, 893
27.8038, 0, 0, 0, -0.0178594, 893
27.8238, 0, 0, 0, -0.0178594, 893
27.8438, 0, 0, 0, -0.0178594, 893
27.8638, 0, 0, 0, -0.0178594, 893
27.8838, 0, 0, 0, -0.0178594, 893
27.9038, 0, 0, 0, -0.0174625, 892
27.9238, 0, 0, 0, -0.0174625, 892
27.9438, 0, 0, 0, -0.0170656, 891
27.9638, 0, 0, 0, -0.0170656, 891
27.9839, 0, 0, 0, -0.0166687, 890
28.0038, 0, 0, 0, -0.0166687, 890
28.0238, 0, 0, 0, -0.0162719, 889
28.0438, 0, 0, 0, -0.0162719, 889
28.0638, 0, 0, 0, -0.0162719, 889
28.0838, 0, 0, 0, -0.0162719, 889
28.1038, 0, 0, 0, -0.0162719, 889
28.1238, 0, 0, 0, -0.0162719, 889
28.1439, 0, 0, 0, -0.0162719, 889
28.1638, 0, 0, 0, -0.0162719, 889
28.1838, 0, 0, 0, -0.015875, 888
28.2038, 0, 0, 0, -0.015875, 888
28.2238, 0, 0, 0, -0.015875, 888
28.2438, 0, 0, 0, -0.015875, 888
28.2638, 0, 0, 0, -0.015875, 888
28.2838, 0, 0, 0, -0.015875, 888
28.3038, 0, 0, 0, -0.015875, 888
28.3238, 0, 0, 0, -0.015875, 888
28.3438, 0, 0, 0, -0.015875, 888
28.3638, 0, 0, 0, -0.015875, 888
28.3838, 0, 0, 0, -0.015875, 888
28.4038, 0, 0, 0, -0.015875, 888
28.4238, 0, 0, 0, -0.015875, 888
28.4438, 0, 0, 0, -0.015875, 888
28.4638, 0, 0, 0, -0.015875, 888
28.4838, 0, 0, 0, -0.015875, 888
28.5038, 0, 0, 0, -0.015875, 888
28.5238, 0, 0, 0, -0.015875, 888
28.5438, 0, 0, 0, -0.015875, 888
28.5638, 0, 0, 0, -0.015875, 888
28.5838, 0, 0, 0, -0.015875, 888
28.6038, 0, 0, 0, -0.015875, 888
28.6238, 0, 0, 0, -0.015875, 888
28.6438, 0, 0, 0, -0.015875, 888
28.6638, 0, 0, 0, -0.015875, 888
28.6838, 0, 0, 0, -0.015875, 888
28.7038, 0, 0, 0, -0.015875, 888
28.7238, 0, 0, 0, -0.015875, 888
28.7438, 0, 0, 0, -0.015875, 888
28.7638, 0, 0, 0, -0.015875, 888
28.7838, 0, 0, 0, -0.015875, 888
28.8039, 0, 0, 0, -0.015875, 888
28.8238, 0, 0, 0, -0.015875, 888
28.8438, 0, 0, 0, -0.015875, 888
28.8638, 0, 0, 0, -0.015875, 888
28.8838, 0, 0, 0, -0.015875, 888
28.9038, 0, 0, 0, -0.015875, 888
28.9239, 0, 0, 0, -0.015875, 888
28.9438, 0, 0, 0, -0.015875, 888
28.9638, 0, 0, 0, -0.015875, 888
28.9838, 0, 0, 0, -0.015875, 888
29.0038, 0, 0, 0, -0.015875, 888
29.0238, 0, 0, 0, -0.015875, 888
29.0438, 0, 0, 0, -0.015875, 888
29.0638, 0, 0, 0, -0.015875, 888
29.0838, 0, 0, 0, -0.015875, 888
29.1038, 0, 0, 0, -0.015875, 888
29.1238, 0, 0, 0, -0.015875, 888
29.1439, 0, 0, 0, -0.015875, 888
29.1638, 0, 0, 0, -0.015875, 888
29.1838, 0, 0, 0, -0.015875, 888
29.2038, 0, 0, 0, -0.015875, 888
29.2238, 0, 0, 0, -0.015875, 888
29.2438, 0, 0, 0, -0.015875, 888
29.2638, 0, 0, 0, -0.015875, 888
29.2838, 0, 0, 0, -0.015875, 888
29.3038, 0, 0, 0, -0.0154781, 887
29.3239, 0, 0, 0, -0.0154781, 887
29.3438, 0, 0, 0, -0.015875, 888
29.3638, 0, 0, 0, -0.015875, 888
29.3838, 0, 0, 0, -0.015875, 888
29.4038, 0, 0, 0, -0.015875, 888
29.4238, 0, 0, 0, -0.015875, 888
29.4438, 0, 0, 0, -0.015875, 888
29.4638, 0, 0, 0, -0.0162719, 889
29.4838, 0, 0, 0, -0.0162719, 889
29.5038, 0, 0, 0, -0.0162719, 889
29.5238, 0, 0, 0, -0.0162719, 889
29.5438, 0, 0, 0, -0.0162719, 889
29.5638, 0, 0, 0, -0.0162719, 889
29.5838, 0, 0, 0, -0.0162719, 889
29.6038, 0, 0, 0, -0.0162719, 889
29.6238, 0, 0, 0, -0.0162719, 889
29.6438, 0, 0, 0, -0.0162719, 889
29.6638, 0, 0, 0, -0.0162719, 889
29.6838, 0, 0, 0, -0.0162719, 889
29.7038, 0, 0, 0, -0.0162719, 889
29.7238, 0, 0, 0, -0.0162719, 889
29.7438, 0, 0, 0, -0.0162719, 889
29.7638, 0, 0, 0, -0.0162719, 889
29.7838, 0, 0, 0, -0.0162719, 889
29.8038, 0, 0, 0, -0.0162719, 889
29.8238, 0, 0, 0, -0.015875, 888
29.8438, 0, 0, 0, -0.015875, 888
29.8638, 0, 0, 0, -0.015875, 888
29.8838, 0, 0, 0, -0.015875, 888
29.9038, 0, 0, 0, -0.015875, 888
29.9238, 0, 0, 0, -0.015875, 888
29.9438, 0, 0, 0, -0.015875, 888
29.9638, 0, 0, 0, -0.015875, 888
29.9838, 0, 0, 0, -0.015875, 888
30.0038, 0, 0, 0, -0.015875, 888
30.0238, 0, 0, 0, -0.015875, 888
30.0438, 0, 0, 0, -0.015875, 888
30.0638, 0, 0, 0, -0.015875, 888
30.0838, 0, 0, 0, -0.015875, 888
30.1038, 0, 0, 0, -0.015875, 888
30.1238, 0, 0, 0, -0.015875, 888
30.1438, 0, 0, 0, -0.015875, 888
30.1638, 0, 0, 0, -0.015875, 888
30.1838, 0, 0, 0, -0.015875, 888
30.2038, 0, 0, 0, -0.015875, 888
30.2238, 0, 0, 0, -0.015875, 888
30.2438, 0, 0, 0, -0.015875, 888
30.2638, 0, 0, 0, -0.015875, 888
30.2838, 0, 0, 0, -0.015875, 888
30.3038, 0, 0, 0, -0.015875, 888
30.3239, 0, 0, 0, -0.015875, 888
30.3438, 0, 0, 0, -0.015875, 888
30.3638, 0, 0, 0, -0.015875, 888
